WEATHER STATION;PLANT;;;;STATION-02-;WEATHER STAT;ION;;;;;;;STATION-06-;WEATHER STAT;ION;;;;
26/08/26 02:29;0.000;0.000;2.994;0.019;0.05;1076.410;25.419;70.324;0.000;25.419;263.528;2.341;0.029;0.016;1076.410;25.204;70.188;0.000;25.204;
26/08/26 02:30;0.000;0.000;2.587;0.048;-0.043;1076.410;25.394;70.324;0.000;25.394;263.528;2.692;-0.027;0.041;1076.410;25.269;70.188;0.000;25.269;
26/08/26 02:31;0.000;0.000;2.816;-0.032;0.002;1076.410;25.613;70.324;0.000;25.613;263.528;2.263;0.033;0.001;1076.410;25.503;70.188;0.000;25.503;
26/08/26 02:32;0.000;0.000;2.201;-0.038;0.012;1076.410;25.368;70.324;0.000;25.368;263.528;1.642;-0.017;0.041;1076.410;25.524;70.188;0.000;25.524;
26/08/26 02:33;0.000;0.000;1.836;-0.009;-0.02;1076.410;25.549;70.324;0.000;25.549;263.528;1.862;0.014;-0.001;1076.410;25.718;70.188;0.000;25.718;
26/08/26 02:34;0.000;0.000;3.124;0.002;-0.018;1076.410;25.514;70.324;0.000;25.514;263.528;2.278;0.049;-0.04;1076.410;25.364;70.188;0.000;25.364;
26/08/26 02:35;0.000;0.000;2.659;-0.005;0.007;1076.410;25.333;70.324;0.000;25.333;263.528;2.01;-0.005;0.035;1076.410;25.365;70.188;0.000;25.365;
26/08/26 02:36;0.000;0.000;1.679;-0.032;0.008;1076.410;25.412;70.324;0.000;25.412;263.528;2.406;0.007;-0.042;1076.410;25.341;70.188;0.000;25.341;
26/08/26 02:37;0.000;0.000;2.433;0.009;0.045;1076.410;25.359;70.324;0.000;25.359;263.528;2.582;-0.027;0.029;1076.410;25.363;70.188;0.000;25.363;
26/08/26 02:38;0.000;0.000;2.252;0.032;-0.047;1076.410;25.662;70.324;0.000;25.662;263.528;3.014;0.009;0.008;1076.410;25.202;70.188;0.000;25.202;
26/08/26 02:39;0.000;0.000;2.288;-0.021;-0.048;1076.410;25.457;70.324;0.000;25.457;263.528;2.191;-0.011;0.018;1076.410;25.361;70.188;0.000;25.361;
26/08/26 02:40;0.000;0.000;3.03;-0.02;0.003;1076.410;25.706;70.324;0.000;25.706;263.528;1.805;0.048;0.002;1076.410;25.358;70.188;0.000;25.358;
26/08/26 02:41;0.000;0.000;2.325;0.004;-0.042;1076.410;25.501;70.324;0.000;25.501;263.528;3.048;0.04;-0.022;1076.410;25.415;70.188;0.000;25.415;
26/08/26 02:42;0.000;0.000;2.924;-0.005;0.003;1076.410;25.521;70.324;0.000;25.521;263.528;3.094;0.015;-0.032;1076.410;25.335;70.188;0.000;25.335;
26/08/26 02:43;0.000;0.000;1.579;0.015;-0.029;1076.410;25.459;70.324;0.000;25.459;263.528;2.471;0.022;-0.02;1076.410;25.602;70.188;0.000;25.602;
26/08/26 02:44;0.000;0.000;3.473;-0.013;-0.011;1076.410;25.556;70.324;0.000;25.556;263.528;2.344;0.022;0.042;1076.410;25.284;70.188;0.000;25.284;
26/08/26 02:45;0.000;0.000;2.579;0.04;-0.03;1076.410;25.465;70.324;0.000;25.465;263.528;1.84;-0.018;-0.024;1076.410;25.361;70.188;0.000;25.361;
26/08/26 02:46;0.000;0.000;2.51;-0.03;0.024;1076.410;25.42;70.324;0.000;25.42;263.528;1.981;-0.042;-0.038;1076.410;25.516;70.188;0.000;25.516;
26/08/26 02:47;0.000;0.000;3.078;0.002;0.038;1076.410;25.586;70.324;0.000;25.586;263.528;2.0;-0.005;0.014;1076.410;25.335;70.188;0.000;25.335;
26/08/26 02:48;0.000;0.000;3.116;0.012;-0.037;1076.410;25.47;70.324;0.000;25.47;263.528;2.277;0.012;0.033;1076.410;25.326;70.188;0.000;25.326;
26/08/26 02:49;0.000;0.000;2.758;-0.042;0.006;1076.410;25.454;70.324;0.000;25.454;263.528;1.825;0.022;-0.021;1076.410;25.334;70.188;0.000;25.334;
26/08/26 02:50;0.000;0.000;2.34;0.001;-0.006;1076.410;25.288;70.324;0.000;25.288;263.528;1.206;-0.02;0.025;1076.410;25.516;70.188;0.000;25.516;
26/08/26 02:51;0.000;0.000;2.673;0.037;0.046;1076.410;25.431;70.324;0.000;25.431;263.528;1.924;0.029;-0.009;1076.410;25.353;70.188;0.000;25.353;
26/08/26 02:52;0.000;0.000;2.7;-0.043;0.003;1076.410;25.522;70.324;0.000;25.522;263.528;2.246;0.028;0.01;1076.410;25.276;70.188;0.000;25.276;
26/08/26 02:53;0.000;0.000;1.583;0.015;-0.048;1076.410;25.378;70.324;0.000;25.378;263.528;3.725;0.022;-0.029;1076.410;25.273;70.188;0.000;25.273;
26/08/26 02:54;0.000;0.000;2.215;0.003;-0.005;1076.410;25.458;70.324;0.000;25.458;263.528;1.926;-0.019;-0.018;1076.410;25.195;70.188;0.000;25.195;
26/08/26 02:55;0.000;0.000;1.766;0.035;0.015;1076.410;25.43;70.324;0.000;25.43;263.528;1.477;-0.036;0.022;1076.410;25.39;70.188;0.000;25.39;
26/08/26 02:56;0.000;0.000;2.149;0.041;-0.026;1076.410;25.629;70.324;0.000;25.629;263.528;2.141;-0.007;0.004;1076.410;25.491;70.188;0.000;25.491;
26/08/26 02:57;0.000;0.000;3.279;0.03;0.003;1076.410;25.581;70.324;0.000;25.581;263.528;2.608;0.011;0.004;1076.410;25.434;70.188;0.000;25.434;
26/08/26 02:58;0.000;0.000;2.79;0.05;0.039;1076.410;25.287;70.324;0.000;25.287;263.528;1.561;0.039;0.03;1076.410;25.348;70.188;0.000;25.348;
26/08/26 02:59;0.000;0.000;1.822;0.01;-0.026;1076.410;25.514;70.324;0.000;25.514;263.528;2.485;-0.043;0.026;1076.410;25.264;70.188;0.000;25.264;
26/08/26 03:00;0.000;0.000;2.847;0.002;-0.008;1076.410;25.582;70.324;0.000;25.582;263.528;1.801;0.004;0.013;1076.410;25.461;70.188;0.000;25.461;
26/08/26 03:01;0.000;0.000;2.504;0.016;0.025;1076.410;25.474;70.324;0.000;25.474;263.528;1.93;-0.013;0.023;1076.410;25.627;70.188;0.000;25.627;
26/08/26 03:02;0.000;0.000;2.158;0.049;-0.026;1076.410;25.444;70.324;0.000;25.444;263.528;2.253;0.017;0.003;1076.410;25.527;70.188;0.000;25.527;
26/08/26 03:03;0.000;0.000;2.181;-0.005;0.045;1076.410;25.623;70.324;0.000;25.623;263.528;1.873;-0.019;-0.045;1076.410;25.458;70.188;0.000;25.458;
26/08/26 03:04;0.000;0.000;3.042;0.03;0.032;1076.410;25.377;70.324;0.000;25.377;263.528;1.719;0.024;0.042;1076.410;25.423;70.188;0.000;25.423;
26/08/26 03:05;0.000;0.000;2.989;0.04;-0.035;1076.410;25.31;70.324;0.000;25.31;263.528;2.546;0.009;-0.046;1076.410;25.499;70.188;0.000;25.499;
26/08/26 03:06;0.000;0.000;2.159;-0.018;0.005;1076.410;25.429;70.324;0.000;25.429;263.528;2.262;0.01;0.02;1076.410;25.534;70.188;0.000;25.534;
26/08/26 03:07;0.000;0.000;2.733;0.012;0.018;1076.410;25.431;70.324;0.000;25.431;263.528;2.587;0.03;0.037;1076.410;25.505;70.188;0.000;25.505;
26/08/26 03:08;0.000;0.000;3.046;0.014;0.014;1076.410;25.407;70.324;0.000;25.407;263.528;1.882;0.047;-0.049;1076.410;25.468;70.188;0.000;25.468;
26/08/26 03:09;0.000;0.000;2.128;0.025;-0.047;1076.410;25.416;70.324;0.000;25.416;263.528;2.643;0.022;0.004;1076.410;25.402;70.188;0.000;25.402;
26/08/26 03:10;0.000;0.000;2.685;-0.005;0.01;1076.410;25.338;70.324;0.000;25.338;263.528;2.442;-0.032;0.046;1076.410;25.567;70.188;0.000;25.567;
26/08/26 03:11;0.000;0.000;2.851;-0.044;-0.044;1076.410;25.571;70.324;0.000;25.571;263.528;2.014;0.025;0.034;1076.410;25.404;70.188;0.000;25.404;
26/08/26 03:12;0.000;0.000;3.517;-0.034;-0.026;1076.410;25.703;70.324;0.000;25.703;263.528;2.144;-0.047;-0.048;1076.410;25.422;70.188;0.000;25.422;
26/08/26 03:13;0.000;0.000;2.925;-0.026;-0.011;1076.410;25.562;70.324;0.000;25.562;263.528;2.955;-0.044;-0.016;1076.410;25.194;70.188;0.000;25.194;
26/08/26 03:14;0.000;0.000;2.066;-0.04;-0.023;1076.410;25.554;70.324;0.000;25.554;263.528;2.88;0.025;0.006;1076.410;25.31;70.188;0.000;25.31;
26/08/26 03:15;0.000;0.000;2.165;-0.048;0.008;1076.410;25.544;70.324;0.000;25.544;263.528;1.389;0.01;-0.034;1076.410;25.521;70.188;0.000;25.521;
26/08/26 03:16;0.000;0.000;2.271;-0.034;0.017;1076.410;25.405;70.324;0.000;25.405;263.528;2.437;-0.007;0.005;1076.410;25.449;70.188;0.000;25.449;
26/08/26 03:17;0.000;0.000;2.431;0.021;-0.013;1076.410;25.311;70.324;0.000;25.311;263.528;1.435;0.035;-0.041;1076.410;25.47;70.188;0.000;25.47;
26/08/26 03:18;0.000;0.000;2.212;-0.029;-0.01;1076.410;25.514;70.324;0.000;25.514;263.528;2.779;-0.039;-0.027;1076.410;25.558;70.188;0.000;25.558;
26/08/26 03:19;0.000;0.000;1.813;0.02;-0.035;1076.410;25.447;70.324;0.000;25.447;263.528;2.246;-0.04;-0.049;1076.410;25.519;70.188;0.000;25.519;
26/08/26 03:20;0.000;0.000;2.747;-0.038;0.038;1076.410;25.376;70.324;0.000;25.376;263.528;2.977;-0.018;0.016;1076.410;25.539;70.188;0.000;25.539;
26/08/26 03:21;0.000;0.000;2.019;0.048;-0.007;1076.410;25.444;70.324;0.000;25.444;263.528;1.828;0.036;0.02;1076.410;25.367;70.188;0.000;25.367;
26/08/26 03:22;0.000;0.000;2.313;-0.008;-0.028;1076.410;25.476;70.324;0.000;25.476;263.528;1.847;-0.047;-0.03;1076.410;25.302;70.188;0.000;25.302;
26/08/26 03:23;0.000;0.000;3.198;0.039;-0.002;1076.410;25.513;70.324;0.000;25.513;263.528;1.323;0.028;0.041;1076.410;25.481;70.188;0.000;25.481;
26/08/26 03:24;0.000;0.000;1.68;-0.045;0.004;1076.410;25.454;70.324;0.000;25.454;263.528;1.581;0.044;-0.024;1076.410;25.254;70.188;0.000;25.254;
26/08/26 03:25;0.000;0.000;1.44;-0.017;-0.041;1076.410;25.38;70.324;0.000;25.38;263.528;1.64;0.042;-0.038;1076.410;25.475;70.188;0.000;25.475;
26/08/26 03:26;0.000;0.000;2.468;0.004;0.014;1076.410;25.5;70.324;0.000;25.5;263.528;2.252;-0.027;-0.028;1076.410;25.426;70.188;0.000;25.426;
26/08/26 03:27;0.000;0.000;2.552;0.002;0.001;1076.410;25.281;70.324;0.000;25.281;263.528;2.85;0.049;0.005;1076.410;25.404;70.188;0.000;25.404;
26/08/26 03:28;0.000;0.000;2.519;0.047;-0.03;1076.410;25.518;70.324;0.000;25.518;263.528;2.114;-0.031;0.034;1076.410;25.462;70.188;0.000;25.462;
26/08/26 03:29;0.000;0.000;2.461;0.002;-0.006;1076.410;25.378;70.324;0.000;25.378;263.528;3.149;-0.026;0.003;1076.410;25.463;70.188;0.000;25.463;
26/08/26 03:30;0.000;0.000;2.394;0.004;-0.045;1076.410;25.555;70.324;0.000;25.555;263.528;2.152;0.05;-0.018;1076.410;25.312;70.188;0.000;25.312;
26/08/26 03:31;0.000;0.000;2.239;0.026;-0.007;1076.410;25.528;70.324;0.000;25.528;263.528;3.038;-0.022;0.02;1076.410;25.438;70.188;0.000;25.438;
26/08/26 03:32;0.000;0.000;1.484;0.037;0.003;1076.410;25.501;70.324;0.000;25.501;263.528;2.085;-0.049;-0.011;1076.410;25.453;70.188;0.000;25.453;
26/08/26 03:33;0.000;0.000;2.132;-0.006;-0.048;1076.410;25.366;70.324;0.000;25.366;263.528;2.208;0.049;-0.024;1076.410;25.271;70.188;0.000;25.271;
26/08/26 03:34;0.000;0.000;2.789;-0.008;0.02;1076.410;25.552;70.324;0.000;25.552;263.528;1.877;-0.009;-0.048;1076.410;25.486;70.188;0.000;25.486;
26/08/26 03:35;0.000;0.000;2.003;0.008;-0.034;1076.410;25.477;70.324;0.000;25.477;263.528;1.86;0.022;-0.044;1076.410;25.483;70.188;0.000;25.483;
26/08/26 03:36;0.000;0.000;2.75;0.001;0.027;1076.410;25.353;70.324;0.000;25.353;263.528;1.761;-0.046;0.041;1076.410;25.441;70.188;0.000;25.441;
26/08/26 03:37;0.000;0.000;2.505;-0.011;0.022;1076.410;25.533;70.324;0.000;25.533;263.528;2.158;-0.007;-0.005;1076.410;25.355;70.188;0.000;25.355;
26/08/26 03:38;0.000;0.000;3.339;0.027;-0.038;1076.410;25.608;70.324;0.000;25.608;263.528;1.593;-0.021;-0.041;1076.410;25.407;70.188;0.000;25.407;
26/08/26 03:39;0.000;0.000;2.604;-0.016;-0.016;1076.410;25.585;70.324;0.000;25.585;263.528;1.923;-0.017;0.027;1076.410;25.361;70.188;0.000;25.361;
26/08/26 03:40;0.000;0.000;2.886;-0.036;-0.013;1076.410;25.562;70.324;0.000;25.562;263.528;1.778;-0.033;0.009;1076.410;25.505;70.188;0.000;25.505;
26/08/26 03:41;0.000;0.000;2.041;-0.012;0.005;1076.410;25.511;70.324;0.000;25.511;263.528;2.736;0.033;0.028;1076.410;25.376;70.188;0.000;25.376;
26/08/26 03:42;0.000;0.000;3.245;0.005;0.029;1076.410;25.487;70.324;0.000;25.487;263.528;2.367;-0.028;-0.011;1076.410;25.27;70.188;0.000;25.27;
26/08/26 03:43;0.000;0.000;2.785;-0.012;-0.022;1076.410;25.476;70.324;0.000;25.476;263.528;1.302;-0.046;0.015;1076.410;25.34;70.188;0.000;25.34;
26/08/26 03:44;0.000;0.000;2.1;-0.029;-0.021;1076.410;25.561;70.324;0.000;25.561;263.528;2.061;0.012;-0.029;1076.410;25.567;70.188;0.000;25.567;
26/08/26 03:45;0.000;0.000;3.258;-0.045;-0.019;1076.410;25.487;70.324;0.000;25.487;263.528;1.462;-0.025;0.026;1076.410;25.378;70.188;0.000;25.378;
26/08/26 03:46;0.000;0.000;1.852;0.023;0.037;1076.410;25.533;70.324;0.000;25.533;263.528;2.158;-0.034;0.022;1076.410;25.511;70.188;0.000;25.511;
26/08/26 03:47;0.000;0.000;2.224;0.015;0.031;1076.410;25.529;70.324;0.000;25.529;263.528;2.664;0.024;-0.036;1076.410;25.387;70.188;0.000;25.387;
26/08/26 03:48;0.000;0.000;2.146;0.008;-0.049;1076.410;25.516;70.324;0.000;25.516;263.528;4.28;0.021;-0.025;1076.410;25.418;70.188;0.000;25.418;
26/08/26 03:49;0.000;0.000;3.289;-0.015;-0.013;1076.410;25.613;70.324;0.000;25.613;263.528;2.929;0.024;0.007;1076.410;25.474;70.188;0.000;25.474;
26/08/26 03:50;0.000;0.000;2.453;0.001;0.042;1076.410;25.562;70.324;0.000;25.562;263.528;1.842;0.029;0.015;1076.410;25.399;70.188;0.000;25.399;
26/08/26 03:51;0.000;0.000;3.132;0.028;0.004;1076.410;25.608;70.324;0.000;25.608;263.528;2.822;-0.006;0.022;1076.410;25.419;70.188;0.000;25.419;
26/08/26 03:52;0.000;0.000;2.473;-0.018;0.029;1076.410;25.534;70.324;0.000;25.534;263.528;2.271;-0.037;-0.04;1076.410;25.392;70.188;0.000;25.392;
26/08/26 03:53;0.000;0.000;1.714;0.017;-0.042;1076.410;25.466;70.324;0.000;25.466;263.528;2.243;0.034;0.038;1076.410;25.516;70.188;0.000;25.516;
26/08/26 03:54;0.000;0.000;1.868;-0.04;0.004;1076.410;25.633;70.324;0.000;25.633;263.528;1.856;0.036;0.011;1076.410;25.457;70.188;0.000;25.457;
26/08/26 03:55;0.000;0.000;1.163;0.046;0.05;1076.410;25.608;70.324;0.000;25.608;263.528;1.67;-0.008;-0.018;1076.410;25.302;70.188;0.000;25.302;
26/08/26 03:56;0.000;0.000;2.873;0.001;0.048;1076.410;25.641;70.324;0.000;25.641;263.528;1.621;0.041;0.02;1076.410;25.119;70.188;0.000;25.119;
26/08/26 03:57;0.000;0.000;2.14;0.011;-0.025;1076.410;25.431;70.324;0.000;25.431;263.528;1.917;0.017;0.017;1076.410;25.459;70.188;0.000;25.459;
26/08/26 03:58;0.000;0.000;2.782;-0.009;-0.018;1076.410;25.589;70.324;0.000;25.589;263.528;2.669;-0.044;0.029;1076.410;25.547;70.188;0.000;25.547;
26/08/26 03:59;0.000;0.000;2.776;-0.02;-0.039;1076.410;25.442;70.324;0.000;25.442;263.528;1.892;0.015;-0.048;1076.410;25.394;70.188;0.000;25.394;
26/08/26 04:00;0.000;0.000;2.914;0.002;-0.014;1076.410;25.525;70.324;0.000;25.525;263.528;3.334;0.05;-0.031;1076.410;25.433;70.188;0.000;25.433;
26/08/26 04:01;0.000;0.000;1.869;0.016;-0.0;1076.410;25.584;70.324;0.000;25.584;263.528;2.861;-0.049;-0.011;1076.410;25.598;70.188;0.000;25.598;
26/08/26 04:02;0.000;0.000;1.525;0.023;-0.022;1076.410;25.568;70.324;0.000;25.568;263.528;2.334;0.001;0.044;1076.410;25.342;70.188;0.000;25.342;
26/08/26 04:03;0.000;0.000;1.414;0.032;-0.023;1076.410;25.259;70.324;0.000;25.259;263.528;2.604;-0.031;0.018;1076.410;25.339;70.188;0.000;25.339;
26/08/26 04:04;0.000;0.000;2.494;0.018;-0.044;1076.410;25.572;70.324;0.000;25.572;263.528;2.233;0.041;-0.024;1076.410;25.247;70.188;0.000;25.247;
26/08/26 04:05;0.000;0.000;2.412;0.046;-0.009;1076.410;25.403;70.324;0.000;25.403;263.528;1.993;-0.04;0.048;1076.410;25.56;70.188;0.000;25.56;
26/08/26 04:06;0.000;0.000;2.662;0.021;-0.036;1076.410;25.522;70.324;0.000;25.522;263.528;3.072;0.012;-0.028;1076.410;25.441;70.188;0.000;25.441;
26/08/26 04:07;0.000;0.000;2.017;0.017;-0.036;1076.410;25.679;70.324;0.000;25.679;263.528;2.119;-0.01;0.029;1076.410;25.554;70.188;0.000;25.554;
26/08/26 04:08;0.000;0.000;2.427;0.024;0.049;1076.410;25.515;70.324;0.000;25.515;263.528;2.78;0.004;-0.014;1076.410;25.454;70.188;0.000;25.454;
26/08/26 04:09;0.000;0.000;2.246;0.047;-0.0;1076.410;25.57;70.324;0.000;25.57;263.528;2.008;-0.049;0.024;1076.410;25.446;70.188;0.000;25.446;
26/08/26 04:10;0.000;0.000;2.774;-0.047;0.046;1076.410;25.682;70.324;0.000;25.682;263.528;2.256;-0.001;-0.021;1076.410;25.155;70.188;0.000;25.155;
26/08/26 04:11;0.000;0.000;3.507;-0.011;-0.042;1076.410;25.428;70.324;0.000;25.428;263.528;2.054;-0.046;0.043;1076.410;25.445;70.188;0.000;25.445;
26/08/26 04:12;0.000;0.000;2.371;-0.043;-0.034;1076.410;25.498;70.324;0.000;25.498;263.528;2.387;0.022;0.005;1076.410;25.311;70.188;0.000;25.311;
26/08/26 04:13;0.000;0.000;1.984;0.019;0.035;1076.410;25.678;70.324;0.000;25.678;263.528;2.112;-0.008;0.045;1076.410;25.277;70.188;0.000;25.277;
26/08/26 04:14;0.000;0.000;2.598;0.008;0.024;1076.410;25.555;70.324;0.000;25.555;263.528;1.522;-0.018;0.011;1076.410;25.329;70.188;0.000;25.329;
26/08/26 04:15;0.000;0.000;2.37;0.018;0.043;1076.410;25.504;70.324;0.000;25.504;263.528;1.948;-0.035;0.033;1076.410;25.428;70.188;0.000;25.428;
26/08/26 04:16;0.000;0.000;1.849;0.006;0.0;1076.410;25.511;70.324;0.000;25.511;263.528;2.303;-0.033;0.014;1076.410;25.338;70.188;0.000;25.338;
26/08/26 04:17;0.000;0.000;2.718;0.038;-0.006;1076.410;25.597;70.324;0.000;25.597;263.528;2.983;0.03;0.007;1076.410;25.225;70.188;0.000;25.225;
26/08/26 04:18;0.000;0.000;2.774;0.022;-0.039;1076.410;25.523;70.324;0.000;25.523;263.528;1.777;0.032;-0.032;1076.410;25.425;70.188;0.000;25.425;
26/08/26 04:19;0.000;0.000;2.507;-0.009;0.004;1076.410;25.663;70.324;0.000;25.663;263.528;2.133;0.042;-0.025;1076.410;25.383;70.188;0.000;25.383;
26/08/26 04:20;0.000;0.000;3.886;0.039;0.039;1076.410;25.45;70.324;0.000;25.45;263.528;2.548;0.029;-0.022;1076.410;25.316;70.188;0.000;25.316;
26/08/26 04:21;0.000;0.000;1.961;0.049;-0.045;1076.410;25.508;70.324;0.000;25.508;263.528;2.033;-0.015;0.015;1076.410;25.375;70.188;0.000;25.375;
26/08/26 04:22;0.000;0.000;2.523;-0.004;0.028;1076.410;25.407;70.324;0.000;25.407;263.528;1.402;0.027;-0.016;1076.410;25.248;70.188;0.000;25.248;
26/08/26 04:23;0.000;0.000;2.779;0.045;0.002;1076.410;25.637;70.324;0.000;25.637;263.528;2.366;-0.007;0.007;1076.410;25.44;70.188;0.000;25.44;
26/08/26 04:24;0.000;0.000;2.806;0.008;-0.005;1076.410;25.349;70.324;0.000;25.349;263.528;1.854;0.002;-0.043;1076.410;25.369;70.188;0.000;25.369;
26/08/26 04:25;0.000;0.000;2.526;0.019;0.01;1076.410;25.466;70.324;0.000;25.466;263.528;2.509;-0.022;-0.002;1076.410;25.398;70.188;0.000;25.398;
26/08/26 04:26;0.000;0.000;2.333;0.047;0.025;1076.410;25.462;70.324;0.000;25.462;263.528;2.476;0.039;-0.006;1076.410;25.429;70.188;0.000;25.429;
26/08/26 04:27;0.000;0.000;2.404;-0.023;-0.03;1076.410;25.532;70.324;0.000;25.532;263.528;1.619;0.024;0.018;1076.410;25.438;70.188;0.000;25.438;
26/08/26 04:28;0.000;0.000;3.181;-0.019;-0.04;1076.410;25.678;70.324;0.000;25.678;263.528;2.349;0.012;-0.048;1076.410;25.384;70.188;0.000;25.384;
26/08/26 04:29;0.000;0.000;1.96;0.001;-0.0;1076.410;25.543;70.324;0.000;25.543;263.528;2.298;0.023;-0.001;1076.410;25.413;70.188;0.000;25.413;
26/08/26 04:30;0.000;0.000;1.727;-0.019;-0.027;1076.410;25.475;70.324;0.000;25.475;263.528;1.481;-0.013;-0.001;1076.410;25.532;70.188;0.000;25.532;
26/08/26 04:31;0.000;0.000;0.972;-0.032;0.016;1076.410;25.416;70.324;0.000;25.416;263.528;2.205;0.022;-0.027;1076.410;25.345;70.188;0.000;25.345;
26/08/26 04:32;0.000;0.000;2.47;0.025;0.031;1076.410;25.446;70.324;0.000;25.446;263.528;2.416;0.022;0.029;1076.410;25.431;70.188;0.000;25.431;
26/08/26 04:33;0.000;0.000;3.225;-0.032;0.034;1076.410;25.675;70.324;0.000;25.675;263.528;2.376;-0.03;0.036;1076.410;25.364;70.188;0.000;25.364;
26/08/26 04:34;0.000;0.000;1.755;0.031;-0.01;1076.410;25.431;70.324;0.000;25.431;263.528;2.575;-0.01;-0.013;1076.410;25.373;70.188;0.000;25.373;
26/08/26 04:35;0.000;0.000;2.501;-0.008;-0.021;1076.410;25.526;70.324;0.000;25.526;263.528;2.427;0.002;-0.029;1076.410;25.318;70.188;0.000;25.318;
26/08/26 04:36;0.000;0.000;2.09;0.016;-0.033;1076.410;25.626;70.324;0.000;25.626;263.528;2.651;-0.006;-0.016;1076.410;25.529;70.188;0.000;25.529;
26/08/26 04:37;0.000;0.000;2.73;0.008;-0.035;1076.410;25.543;70.324;0.000;25.543;263.528;2.097;0.04;0.045;1076.410;25.447;70.188;0.000;25.447;
26/08/26 04:38;0.000;0.000;2.744;0.04;0.044;1076.410;25.586;70.324;0.000;25.586;263.528;3.223;-0.033;-0.018;1076.410;25.465;70.188;0.000;25.465;
26/08/26 04:39;0.000;0.000;2.81;-0.016;0.046;1076.410;25.498;70.324;0.000;25.498;263.528;2.262;0.026;0.015;1076.410;25.271;70.188;0.000;25.271;
26/08/26 04:40;0.000;0.000;2.752;0.05;0.037;1076.410;25.513;70.324;0.000;25.513;263.528;2.572;0.004;0.046;1076.410;25.29;70.188;0.000;25.29;
26/08/26 04:41;0.000;0.000;2.201;0.022;0.048;1076.410;25.658;70.324;0.000;25.658;263.528;2.094;-0.044;-0.045;1076.410;25.362;70.188;0.000;25.362;
26/08/26 04:42;0.000;0.000;1.881;-0.006;-0.026;1076.410;25.626;70.324;0.000;25.626;263.528;1.874;-0.049;0.01;1076.410;25.296;70.188;0.000;25.296;
26/08/26 04:43;0.000;0.000;1.807;-0.05;0.002;1076.410;25.267;70.324;0.000;25.267;263.528;2.94;-0.0;-0.027;1076.410;25.272;70.188;0.000;25.272;
26/08/26 04:44;0.000;0.000;2.091;0.034;0.039;1076.410;25.501;70.324;0.000;25.501;263.528;2.282;0.049;-0.005;1076.410;25.43;70.188;0.000;25.43;
26/08/26 04:45;0.000;0.000;1.78;0.011;0.038;1076.410;25.413;70.324;0.000;25.413;263.528;2.1;-0.019;-0.014;1076.410;25.618;70.188;0.000;25.618;
26/08/26 04:46;0.000;0.000;2.316;0.014;-0.002;1076.410;25.509;70.324;0.000;25.509;263.528;2.962;0.026;0.042;1076.410;25.389;70.188;0.000;25.389;
26/08/26 04:47;0.000;0.000;2.867;-0.041;-0.024;1076.410;25.457;70.324;0.000;25.457;263.528;3.302;0.015;-0.039;1076.410;25.354;70.188;0.000;25.354;
26/08/26 04:48;0.000;0.000;3.435;-0.045;-0.048;1076.410;25.313;70.324;0.000;25.313;263.528;1.98;-0.045;-0.006;1076.410;25.421;70.188;0.000;25.421;
26/08/26 04:49;0.000;0.000;4.116;0.045;0.042;1076.410;25.613;70.324;0.000;25.613;263.528;2.29;0.032;0.007;1076.410;25.356;70.188;0.000;25.356;
26/08/26 04:50;0.000;0.000;2.362;0.005;0.045;1076.410;25.585;70.324;0.000;25.585;263.528;2.705;-0.05;-0.023;1076.410;25.265;70.188;0.000;25.265;
26/08/26 04:51;0.000;0.000;3.231;-0.024;-0.009;1076.410;25.448;70.324;0.000;25.448;263.528;2.594;0.044;-0.001;1076.410;25.568;70.188;0.000;25.568;
26/08/26 04:52;0.000;0.000;2.349;0.026;-0.013;1076.410;25.59;70.324;0.000;25.59;263.528;2.248;0.043;0.001;1076.410;25.59;70.188;0.000;25.59;
26/08/26 04:53;0.000;0.000;1.93;-0.045;-0.042;1076.410;25.519;70.324;0.000;25.519;263.528;2.709;-0.007;-0.025;1076.410;25.303;70.188;0.000;25.303;
26/08/26 04:54;0.000;0.000;2.972;0.009;-0.039;1076.410;25.324;70.324;0.000;25.324;263.528;2.291;-0.046;0.029;1076.410;25.432;70.188;0.000;25.432;
26/08/26 04:55;0.000;0.000;3.519;-0.005;-0.02;1076.410;25.41;70.324;0.000;25.41;263.528;2.876;0.045;-0.029;1076.410;25.362;70.188;0.000;25.362;
26/08/26 04:56;0.000;0.000;2.641;0.007;-0.024;1076.410;25.244;70.324;0.000;25.244;263.528;2.52;0.021;-0.007;1076.410;25.387;70.188;0.000;25.387;
26/08/26 04:57;0.000;0.000;2.841;-0.003;0.042;1076.410;25.427;70.324;0.000;25.427;263.528;2.645;-0.022;0.029;1076.410;25.258;70.188;0.000;25.258;
26/08/26 04:58;0.000;0.000;2.717;-0.041;0.005;1076.410;25.479;70.324;0.000;25.479;263.528;3.163;-0.033;0.02;1076.410;25.362;70.188;0.000;25.362;
26/08/26 04:59;0.000;0.000;3.812;0.033;0.045;1076.410;25.581;70.324;0.000;25.581;263.528;1.564;-0.004;0.007;1076.410;25.499;70.188;0.000;25.499;
26/08/26 05:00;0.000;0.000;3.138;-0.028;0.017;1076.410;25.476;70.324;0.000;25.476;263.528;1.96;0.033;0.012;1076.410;25.298;70.188;0.000;25.298;
26/08/26 05:01;0.000;0.000;1.914;0.03;0.046;1076.410;25.549;70.324;0.000;25.549;263.528;1.751;0.024;-0.003;1076.410;25.479;70.188;0.000;25.479;
